% Profile based on data from DNS by
% R.Moser and M.Lee (2014) at Re_tau = 1000
% which is equivalent to Re_b = 40000
% using bulk velocity and full channel width
%
% Converted by Michael Hayek for interpolation
% onto inlet cells for inlet BC
%
% y	U
%----------------------------
0.9451152362	0.8346982414
0.9465229448	0.8315742936
0.9479133729	0.8284195613
0.9492864665	0.8252326926
0.9506421725	0.8220124248
0.9519804385	0.8187576985
0.9533012127	0.815467226
0.9546044439	0.8121392972
0.9558900817	0.8087721375
0.9571580764	0.8053639508
0.9584083789	0.8019127587
0.9596409408	0.7984163749
0.9608557145	0.7948723594
0.9620526528	0.7912780182
0.9632317094	0.7876303945
0.9643928389	0.7839261936
0.9655359961	0.7801617663
0.9666611369	0.7763329109
0.9677682177	0.7724346605
0.9688571957	0.7684613793
0.9699280287	0.764406756
0.9709806753	0.7602635229
0.9720150948	0.7560231792
0.9730312471	0.7516758733
0.9740290929	0.7472103878
0.9750085935	0.7426141725
0.9759697112	0.7378732883
0.9769124086	0.7329721302
0.9778366493	0.7278930743
0.9787423975	0.7226162837
0.9796296182	0.7171195741
0.9804982771	0.7113782158
0.9813483404	0.7053647164
0.9821797754	0.6990485616
0.9829925498	0.6923959038
0.9837866323	0.6853693058
0.9845619919	0.6779276546
0.9853185988	0.6700260915
0.9860564237	0.6616158007
0.986775438	0.6526437068
0.9874756139	0.6430521634
0.9881569243	0.6327787159
0.9888193429	0.6217560939
0.9894628439	0.6099125518
0.9900874025	0.5971725943
0.9906929945	0.5834581598
0.9912795965	0.5686903998
0.9918471857	0.5527922146
0.9923957403	0.5356917347
0.992925239	0.5173269147
0.9934356612	0.4976513009
0.9939269873	0.4766408859
0.9943991982	0.4543017423
0.9948522757	0.4306778282
0.9952862021	0.4058580358
0.9957009608	0.3799812945
0.9960965357	0.3532384498
0.9964729114	0.3258698098
0.9968300734	0.2981577394
0.9971680079	0.2704144452
0.9974867018	0.2429660179
0.9977861427	0.2161346516
0.9980663191	0.1902214906
0.9983272201	0.1654925665
0.9985688357	0.1421697015
0.9987911564	0.1204272095
0.9989941738	0.1003939986
0.9991778798	0.0821596758
0.9993422675	0.0657827477
0.9994873304	0.0512990983
0.9996130629	0.038729437
0.9997194602	0.0280850734
0.9998065182	0.0193719353
0.9998742334	0.012593093
0.9999239855	0.0076117905
0.9999585367	0.0041521128
0.9999806502	0.0019377257
0.9999930893	0.0006920616
0.9999986178	0.0001384141
1	0

